X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,magnitude
1.2626263,0.36363637,-0.00079658255,-0.00056339055,-7.398762,-23.441456,-16.186508,0.0009756806
1.2626263,0.4040404,-0.00087728724,-0.000615092,-8.000914,-25.389133,-17.297224,0.0010714341
1.2626263,0.44444445,-0.0009631179,-0.0006710179,-8.537584,-27.308348,-18.374758,0.0011738233
1.2626263,0.4848485,-0.0010534748,-0.00073110685,-9.013827,-29.19645,-19.416338,0.0012823129
1.2626263,0.5252525,-0.0011480786,-0.00079528615,-9.434295,-31.050497,-20.419268,0.0013966261
1.2626263,0.56565654,-0.0012464039,-0.00086342543,-9.804298,-32.868225,-21.381868,0.001516254
1.2626263,0.6060606,-0.0013477094,-0.00093575194,-10.129252,-34.64772,-22.302422,0.001640717
1.2626263,0.64646465,-0.0014517643,-0.0010120086,-10.414498,-36.387,-23.179699,0.0017696838
1.2626263,0.68686867,-0.0015577488,-0.0010922197,-10.66529,-38.085094,-24.01302,0.0019025049
1.2626263,0.72727275,-0.0016654059,-0.0011762828,-10.886995,-39.740482,-24.801989,0.0020389257
1.2626263,0.7676768,-0.0017739683,-0.0012641214,-11.085353,-41.352962,-25.546547,0.0021782944
1.2626263,0.8080808,-0.0018830821,-0.0013556704,-11.265358,-42.922302,-26.247263,0.0023203103
1.2626263,0.8484849,-0.0019919835,-0.0014508665,-11.43266,-44.44938,-26.904463,0.0024643482
1.2626263,0.8888889,-0.0021002553,-0.0015495718,-11.59172,-45.934814,-27.519873,0.0026100278
1.2626263,0.9292929,-0.0022073835,-0.0016516298,-11.748,-47.379982,-28.094728,0.0027568864
1.2626263,0.969697,-0.0023128577,-0.001757104,-11.905618,-48.787365,-28.630703,0.002904604
1.2626263,1.010101,-0.0024161413,-0.0018657744,-12.068609,-50.15842,-29.13009,0.0030526798
1.2626263,1.050505,-0.0025167689,-0.001977615,-12.241155,-51.496906,-29.595407,0.0032007948
1.2626263,1.0909091,-0.0026143454,-0.0020925254,-12.426822,-52.805824,-30.029308,0.003348651
1.2626263,1.1313131,-0.0027084537,-0.0022103954,-12.627448,-54.08807,-30.434866,0.0034959363
1.2626263,1.1717172,-0.002798684,-0.0023310725,-12.846734,-55.348053,-30.815197,0.0036423248
1.2626263,1.2121212,-0.0028848015,-0.0024547167,-13.085898,-56.589577,-31.174385,0.0037878377
1.2626263,1.2525252,-0.0029663704,-0.0025810376,-13.346021,-57.816654,-31.51593,0.0039320616
1.2626263,1.2929293,-0.0030431822,-0.0027100146,-13.628109,-59.032944,-31.843784,0.00407494
1.2626263,1.3333334,-0.0031150505,-0.002841778,-13.932925,-60.24369,-32.162224,0.004216544
1.2626263,1.3737373,-0.0031817704,-0.002976073,-14.258884,-61.450893,-32.47579,0.0043566814
1.2626263,1.4141414,-0.0032431819,-0.0031130947,-14.606274,-62.659615,-32.789013,0.0044955076
1.2626263,1.4545455,-0.0032992847,-0.0032526478,-14.97225,-63.87129,-33.10654,0.0046330336
1.2626263,1.4949495,-0.003349986,-0.0033947527,-15.356398,-65.08972,-33.433266,0.0047693555
1.2626263,1.5353535,-0.0033954568,-0.0035393909,-15.756193,-66.316284,-33.774036,0.004904734
1.2626263,1.5757576,-0.003435582,-0.0036867037,-16.168877,-67.5523,-34.13359,0.005039346
1.2626263,1.6161616,-0.0034705214,-0.0038366336,-16.591993,-68.79806,-34.516884,0.00517342
1.2626263,1.6565657,-0.0035004131,-0.0039891247,-17.023314,-70.0532,-34.92855,0.0053071654
1.2626263,1.6969697,-0.0035254434,-0.004144294,-17.460283,-71.316696,-35.37361,0.005440949
1.2626263,1.7373737,-0.0035458691,-0.004302116,-17.900618,-72.58628,-35.85607,0.0055750688
1.2626263,1.7777778,-0.003561899,-0.0044625793,-18.341942,-73.85879,-36.379875,0.0057097934
1.2626263,1.8181819,-0.0035739094,-0.004625628,-18.78377,-75.12947,-36.949314,0.005845448
1.2626263,1.8585858,-0.003582064,-0.0047913827,-19.225594,-76.39472,-37.567142,0.005982352
1.2626263,1.8989899,-0.0035866834,-0.004959721,-19.667784,-77.64801,-38.236423,0.0061207134
1.2626263,1.939394,-0.0035882406,-0.005130697,-20.111958,-78.88304,-38.959637,0.0062609524
1.2626263,1.979798,-0.0035868809,-0.0053041726,-20.56031,-80.092514,-39.737568,0.006403121
1.2626263,2.020202,-0.0035829283,-0.005480122,-21.017384,-81.268616,-40.57164,0.006547451
1.2626263,2.060606,-0.0035767108,-0.005658405,-21.488098,-82.403404,-41.461052,0.0066940575
1.2626263,2.10101,-0.0035684966,-0.005838886,-21.979534,-83.48799,-42.40504,0.0068430076
1.2626263,2.1414142,-0.0035584755,-0.00602144,-22.500551,-84.5137,-43.40136,0.006994318
1.2626263,2.1818182,-0.003546957,-0.006205857,-23.060936,-85.47144,-44.446865,0.007147976
1.2626263,2.2222223,-0.0035337918,-0.0063919015,-23.671967,-86.35308,-45.537033,0.007303704
1.2626263,2.2626262,-0.003519304,-0.006579334,-24.347092,-87.14921,-46.66622,0.007461443
1.2626263,2.3030303,-0.0035033822,-0.0067679062,-25.100523,-87.852745,-47.828033,0.007620908
1.2626263,2.3434343,-0.0034859031,-0.0069571715,-25.947292,-88.45519,-49.013706,0.0077816295
1.2626263,2.3838384,-0.0034667477,-0.007146906,-26.903465,-88.949425,-50.21446,0.007943338
1.2626263,2.4242425,-0.0034457035,-0.007336594,-27.985865,-89.329185,-51.42002,0.008105461
1.2626263,2.4646466,-0.00342232,-0.00752588,-29.212093,-89.5892,-52.617832,0.008267475
1.2626263,2.5050504,-0.0033962019,-0.0077142697,-30.598803,-89.72405,-53.796074,0.008428769
1.2626263,2.5454545,-0.0033666454,-0.007901287,-32.160076,-89.72915,-54.940243,0.0085886335
1.2626263,2.5858586,-0.0033332035,-0.00808635,-33.913223,-89.6017,-56.03619,0.008746388
1.2626263,2.6262627,-0.0032948442,-0.008269122,-35.869114,-89.33905,-57.06838,0.00890137
1.2626263,2.6666667,-0.0032507367,-0.00844883,-38.03988,-88.938675,-58.020866,0.009052625
1.2626263,2.7070708,-0.003200017,-0.00862498,-40.432766,-88.399124,-58.877075,0.009199478
1.2626263,2.7474747,-0.0031414144,-0.008797051,-43.05022,-87.7189,-59.620655,0.0093411235
1.2626263,2.7878788,-0.0030736811,-0.008964401,-45.894295,-86.89711,-60.23475,0.009476708
1.2626263,2.8282828,-0.0029956922,-0.009126401,-48.959442,-85.93265,-60.70318,0.009605486
1.2626263,2.868687,-0.0029059388,-0.009282589,-52.235294,-84.82439,-61.009575,0.009726815
1.2626263,2.909091,-0.0028029121,-0.00943234,-55.70694,-83.57119,-61.1389,0.009839987
1.2626263,2.9494948,-0.0026851557,-0.009575071,-59.35171,-82.17033,-61.076813,0.009944448
1.2626263,2.989899,-0.0025511794,-0.009710303,-63.143967,-80.619934,-60.809917,0.0100398455
1.2626263,3.030303,-0.002399262,-0.009837443,-67.04746,-78.91619,-60.32618,0.010125796
1.2626263,3.070707,-0.0022278018,-0.009956151,-71.02189,-77.054985,-59.615078,0.010202355
1.2626263,3.1111112,-0.0020351075,-0.010065878,-75.021935,-75.03144,-58.667477,0.010269545
1.2626263,3.1515152,-0.0018195659,-0.010166189,-78.993675,-72.83886,-57.47628,0.01032774
1.2626263,3.191919,-0.0015796758,-0.010256851,-82.87968,-70.47068,-56.036327,0.010377782
1.2626263,3.2323232,-0.0013138093,-0.010337489,-86.6161,-67.91871,-54.34414,0.010420642
1.2626263,3.2727273,-0.0010205172,-0.010407783,-90.135864,-65.173935,-52.397953,0.010457696
1.2626263,3.3131313,-0.00069830194,-0.010467544,-93.367516,-62.226948,-50.198097,0.0104908105
1.2626263,3.3535354,-0.00034584478,-0.010516617,-96.23773,-59.06829,-47.746876,0.010522302
1.2626263,3.3939395,3.8150698e-05,-0.010554923,-98.67078,-55.686993,-45.048103,0.010554992
1.2626263,3.4343433,0.00045469776,-0.010582276,-100.59063,-52.0734,-42.10795,0.010592041
1.2626263,3.4747474,0.00090483204,-0.010598874,-101.922554,-48.21809,-38.932976,0.010637427
1.2626263,3.5151515,0.0013894774,-0.010604598,-102.592354,-44.11127,-35.53186,0.010695239
1.2626263,3.5555556,0.0019094758,-0.010599606,-102.53004,-39.74546,-31.914253,0.010770225
1.2626263,3.5959597,0.0024651624,-0.010584036,-101.667076,-35.11252,-28.090551,0.010867329
1.2626263,3.6363637,0.0030572154,-0.010558143,-99.94157,-30.206726,-24.072279,0.010991858
1.2626263,3.6767676,0.0036858805,-0.0105222985,-97.29555,-25.024601,-19.872149,0.011149192
1.2626263,3.7171717,0.0043513663,-0.010476563,-93.68017,-19.563282,-15.501534,0.011344283
1.2626263,3.7575758,0.0050535575,-0.010421472,-89.0536,-13.823827,-10.973502,0.01158212
1.2626263,3.7979798,0.0057925843,-0.010357371,-83.376175,-7.806507,-6.3005047,0.011867146
1.2626263,3.838384,0.0065679885,-0.010284724,-76.62175,-1.5154285,-1.4952025,0.012203033
1.2626263,3.878788,0.007379461,-0.010204043,-68.77194,5.0416775,3.4296598,0.012592813
1.2626263,3.9191918,0.008226585,-0.0101157315,-59.813683,11.857754,8.463347,0.013038586
1.2626263,3.959596,0.009108786,-0.010020379,-49.744843,18.921759,13.593555,0.013541712
1.2626263,4.0,0.010025237,-0.009918632,-38.570633,26.220947,18.809399,0.014102646
1.3131313,0.04040404,-0.00036849082,-0.0003238935,0.79729074,-7.3957825,-6.7551346,0.0004906042
1.3131313,0.08080808,-0.00039660558,-0.00034483708,-0.4789308,-9.55817,-7.9495096,0.0005255555
1.3131313,0.121212125,-0.00043218955,-0.00036976486,-1.657774,-11.714746,-9.14525,0.0005687828
1.3131313,0.16161616,-0.0004748553,-0.00039879605,-2.7418792,-13.863342,-10.337385,0.00062010146
1.3131313,0.2020202,-0.0005245246,-0.0004319474,-3.7345736,-16.001423,-11.5204935,0.0006794885
1.3131313,0.24242425,-0.00058087334,-0.00046937726,-4.638916,-18.12628,-12.68971,0.0007468125
1.3131313,0.28282827,-0.00064365193,-0.0005110912,-5.4589005,-20.235367,-13.840674,0.0008218893
1.3131313,0.32323232,-0.0007124916,-0.0005571898,-6.1990366,-22.326122,-14.96905,0.0009044914
1.3131313,0.36363637,-0.00078704953,-0.00060756505,-6.862822,-24.395456,-16.07073,0.0009942747
1.3131313,0.4040404,-0.0008670017,-0.00066231936,-7.455016,-26.440434,-17.142492,0.0010910357
1.3131313,0.44444445,-0.00095178187,-0.0007215198,-7.9798465,-28.458595,-18.18095,0.0011943532
1.3131313,0.4848485,-0.0010411106,-0.0007850677,-8.442403,-30.446722,-19.18367,0.0013039336
1.3131313,0.5252525,-0.0011343956,-0.0008530542,-8.847866,-32.402878,-20.147884,0.0014193502
1.3131313,0.56565654,-0.0012313388,-0.00092532113,-9.200991,-34.323933,-21.07187,0.0015402643
1.3131313,0.6060606,-0.0013312437,-0.0010019541,-9.50718,-36.207973,-21.954332,0.0016661697
1.3131313,0.64646465,-0.0014337152,-0.0010828134,-9.772466,-38.053772,-22.793863,0.0017966703
1.3131313,0.68686867,-0.001538273,-0.001167966,-10.001974,-39.859188,-23.589813,0.0019314317
1.3131313,0.72727275,-0.0016442277,-0.0012571942,-10.200621,-41.622375,-24.34215,0.0020697878
1.3131313,0.7676768,-0.0017512403,-0.0013505407,-10.374917,-43.343624,-25.050909,0.002211516
1.3131313,0.8080808,-0.0018586852,-0.0014478713,-10.529851,-45.021774,-25.71648,0.002356065
1.3131313,0.8484849,-0.0019660108,-0.0015491284,-10.670591,-46.65671,-26.339966,0.0025029976
1.3131313,0.8888889,-0.0020726882,-0.0016541556,-10.802929,-48.24911,-26.922447,0.002651842
1.3131313,0.9292929,-0.00217833,-0.0017628465,-10.931155,-49.799145,-27.465662,0.0028022758
1.3131313,0.969697,-0.0022822805,-0.0018752757,-11.060925,-51.309433,-27.971638,0.0029538895
1.3131313,1.010101,-0.002384171,-0.0019911584,-11.196255,-52.781013,-28.44258,0.0031062812
1.3131313,1.050505,-0.002483461,-0.0021104682,-11.341198,-54.215954,-28.881014,0.0032590881
1.3131313,1.0909091,-0.0025797933,-0.0022331066,-11.4999485,-55.617413,-29.289957,0.003412052
1.3131313,1.1313131,-0.0026727729,-0.002358919,-11.6755495,-56.987846,-29.672598,0.003564858
1.3131313,1.1717172,-0.0027619526,-0.0024879035,-11.871154,-58.331013,-30.031677,0.0037172632
1.3131313,1.2121212,-0.0028469972,-0.002619937,-12.089641,-59.65107,-30.371485,0.003869039
1.3131313,1.2525252,-0.0029276684,-0.0027549062,-12.331668,-60.950584,-30.695908,0.0040200436
1.3131313,1.2929293,-0.0030036978,-0.0028928425,-12.599262,-62.234447,-31.008825,0.0041702203
1.3131313,1.3333334,-0.0030748062,-0.00303353,-12.893421,-63.506416,-31.314037,0.0043193446
1.3131313,1.3737373,-0.0031409264,-0.00317703,-13.213998,-64.77001,-31.616547,0.0044675427
1.3131313,1.4141414,-0.0032018088,-0.0033233166,-13.561198,-66.029945,-31.920649,0.00461476
1.3131313,1.4545455,-0.0032574087,-0.0034722835,-13.933825,-67.28923,-32.230907,0.004761036
1.3131313,1.4949495,-0.0033077411,-0.0036238544,-14.3307705,-68.5504,-32.551876,0.0049064723
1.3131313,1.5353535,-0.0033527836,-0.0037781745,-14.750316,-69.81715,-32.88888,0.005051313
1.3131313,1.5757576,-0.0033925697,-0.00393516,-15.190853,-71.09139,-33.246178,0.0051956726
1.3131313,1.6161616,-0.0034271963,-0.004094813,-15.649976,-72.3745,-33.62852,0.0053397724
1.3131313,1.6565657,-0.0034567565,-0.004257085,-16.125252,-73.667366,-34.04078,0.0054837884
1.3131313,1.6969697,-0.0034815632,-0.004422048,-16.614859,-74.96961,-34.48741,0.005628125
1.3131313,1.7373737,-0.0035017207,-0.0045897122,-17.11602,-76.28084,-34.973038,0.005772998
1.3131313,1.7777778,-0.0035175793,-0.0047600605,-17.62687,-77.59915,-35.50131,0.0059187445
1.3131313,1.8181819,-0.0035292879,-0.0049330555,-18.146564,-78.92189,-36.076267,0.006065551
1.3131313,1.8585858,-0.0035372563,-0.005108813,-18.672972,-80.2453,-36.701397,0.0062138676
1.3131313,1.8989899,-0.0035417452,-0.005287217,-19.206656,-81.56476,-37.37973,0.006363853
1.3131313,1.939394,-0.003543038,-0.005468264,-19.74737,-82.87557,-38.113476,0.0065157525
1.3131313,1.979798,-0.0035415702,-0.0056520067,-20.29852,-84.17129,-38.904755,0.0066699246
1.3131313,2.020202,-0.0035376474,-0.005838314,-20.861744,-85.44515,-39.75437,0.0068264822
1.3131313,2.060606,-0.003531456,-0.006027039,-21.43997,-86.6886,-40.662945,0.006985441
1.3131313,2.10101,-0.0035234354,-0.006218165,-22.041128,-87.89516,-41.6295,0.0071470398
1.3131313,2.1414142,-0.0035137497,-0.006411547,-22.670576,-89.055595,-42.652973,0.0073112496
1.3131313,2.1818182,-0.0035026632,-0.0066070743,-23.337807,-90.16114,-43.730637,0.0074781068
1.3131313,2.2222223,-0.0034903176,-0.006804485,-24.051788,-91.202545,-44.858837,0.0076474394
1.3131313,2.2626262,-0.0034768581,-0.0070035644,-24.824596,-92.17093,-46.032898,0.007819109
1.3131313,2.3030303,-0.0034623407,-0.007204104,-25.669357,-93.05812,-47.246853,0.00799293
1.3131313,2.3434343,-0.003446728,-0.0074057244,-26.599691,-93.854706,-48.493515,0.008168518
1.3131313,2.3838384,-0.0034298226,-0.0076081716,-27.631693,-94.552795,-49.764225,0.008345535
1.3131313,2.4242425,-0.0034114793,-0.007811092,-28.780708,-95.14466,-51.049347,0.008523576
1.3131313,2.4646466,-0.0033915602,-0.008013967,-30.063725,-95.62273,-52.338184,0.008702089
1.3131313,2.5050504,-0.0033693872,-0.008216536,-31.498049,-95.98108,-53.618572,0.008880554
1.3131313,2.5454545,-0.0033446439,-0.008418161,-33.09932,-96.212524,-54.877148,0.00905826
1.3131313,2.5858586,-0.003316503,-0.008618467,-34.883404,-96.31309,-56.09959,0.009234563
1.3131313,2.6262627,-0.003284417,-0.00881692,-36.865852,-96.277626,-57.270836,0.009408798
1.3131313,2.6666667,-0.0032473989,-0.009012844,-39.058067,-96.10181,-58.374767,0.009580029
1.3131313,2.7070708,-0.003204558,-0.009205762,-41.47237,-95.78302,-59.394745,0.009747577
1.3131313,2.7474747,-0.0031547695,-0.009395033,-44.11332,-95.31724,-60.313915,0.009910561
1.3131313,2.7878788,-0.0030967556,-0.009580171,-46.987484,-94.70348,-61.115067,0.010068245
1.3131313,2.8282828,-0.003029365,-0.0097604375,-50.091496,-93.93738,-61.780464,0.010219745
1.3131313,2.868687,-0.0029510409,-0.0099352095,-53.420185,-93.017006,-62.293068,0.010364219
1.3131313,2.909091,-0.0028603561,-0.010104001,-56.963634,-91.93996,-62.63647,0.01050107
1.3131313,2.9494948,-0.0027556457,-0.010266099,-60.703217,-90.70243,-62.794,0.010629505
1.3131313,2.989899,-0.0026354156,-0.010420917,-64.61601,-89.30096,-62.751354,0.010748996
1.3131313,3.030303,-0.0024978518,-0.010567926,-68.67151,-87.73114,-62.493618,0.010859112
1.3131313,3.070707,-0.002341237,-0.010706566,-72.8333,-85.987495,-62.00905,0.01095956
1.3131313,3.1111112,-0.0021637343,-0.010836318,-77.05656,-84.06346,-61.285793,0.011050228
1.3131313,3.1515152,-0.0019636676,-0.010956563,-81.29113,-81.951935,-60.31395,0.0111311395
1.3131313,3.191919,-0.0017392635,-0.011067092,-85.47894,-79.64437,-59.086933,0.011202927
1.3131313,3.2323232,-0.0014886931,-0.011167314,-89.556046,-77.1306,-57.59851,0.011266104
1.3131313,3.2727273,-0.0012102723,-0.011256944,-93.45551,-74.40136,-55.845592,0.0113218175
1.3131313,3.3131313,-0.0009025149,-0.0113356095,-97.10054,-71.44354,-53.82638,0.01137148
1.3131313,3.3535354,-0.0005636625,-0.011403104,-100.41368,-68.24579,-51.54134,0.011417027
1.3131313,3.3939395,-0.00019244105,-0.011459153,-103.31464,-64.79536,-48.992638,0.011460769
1.3131313,3.4343433,0.00021268427,-0.011503622,-105.71973,-61.079063,-46.185307,0.011505587
1.3131313,3.4747474,0.0006529391,-0.01153647,-107.5422,-57.08282,-43.12518,0.011554932
1.3131313,3.5151515,0.001129292,-0.011557564,-108.70025,-52.795204,-39.82043,0.011612604
1.3131313,3.5555556,0.0016427673,-0.011566848,-109.11208,-48.203697,-36.280094,0.011682921
1.3131313,3.5959597,0.002194278,-0.011564588,-108.69724,-43.297867,-32.51502,0.01177092
1.3131313,3.6363637,0.0027842335,-0.011550831,-107.38134,-38.068275,-28.537066,0.011881651
1.3131313,3.6767676,0.003413532,-0.011525681,-105.0904,-32.50531,-24.35879,0.012020546
1.3131313,3.7171717,0.0040821433,-0.01148946,-101.76382,-26.604778,-19.993385,0.012193096
1.3131313,3.7575758,0.004790496,-0.011442414,-97.34125,-20.361591,-15.454134,0.0124047445
1.3131313,3.7979798,0.0055383854,-0.011384845,-91.77728,-13.77588,-10.7554,0.012660506
1.3131313,3.838384,0.0063257776,-0.011317253,-85.0273,-6.847716,-5.9107785,0.0129651725
1.3131313,3.878788,0.0071525313,-0.011239985,-77.0608,0.41856122,-0.93398046,0.013322761
1.3131313,3.9191918,0.008018013,-0.011153482,-67.85535,8.016592,4.161583,0.0137364
1.3131313,3.959596,0.008921895,-0.01105831,-57.39749,15.936646,9.363317,0.014208674
1.3131313,4.0,0.009863216,-0.010954954,-45.684326,24.166718,14.659046,0.014740897
1.3636364,0.04040404,-0.00035540387,-0.00035238266,1.3034691,-7.604699,-6.88514,0.00050048524
1.3636364,0.08080808,-0.00038453564,-0.00037448853,0.027566085,-9.856235,-8.039146,0.00053675816
1.3636364,0.121212125,-0.00042084977,-0.0004008077,-1.1496913,-12.100755,-9.194515,0.0005811724
1.3636364,0.16161616,-0.00046389922,-0.00043141283,-2.2309928,-14.335959,-10.34592,0.00063349784
1.3636364,0.2020202,-0.00051374733,-0.00046639144,-3.219238,-16.559835,-11.488349,0.00069387123
1.3636364,0.24242425,-0.00057006255,-0.00050581247,-4.1183467,-18.77032,-12.616798,0.00076211384
1.3636364,0.28282827,-0.00063250214,-0.00054974854,-4.9320736,-20.965319,-13.72682,0.0008380229
1.3636364,0.32323232,-0.00070076436,-0.0005982984,-5.664136,-23.14221,-14.8141575,0.00092142913
1.3636364,0.36363637,-0.0007745847,-0.00065133534,-6.3189297,-25.298414,-15.874882,0.0010120372
1.3636364,0.4040404,-0.0008535795,-0.00070903264,-6.901254,-27.43207,-16.905478,0.0011096509
1.3636364,0.44444445,-0.00093731284,-0.0007713884,-7.4153147,-29.540012,-17.902853,0.0012139174
1.3636364,0.4848485,-0.001025293,-0.00083824806,-7.8658385,-31.619576,-18.864262,0.0013243435
1.3636364,0.5252525,-0.0011172406,-0.00090988167,-8.258217,-33.669136,-19.78759,0.0014408717
1.3636364,0.56565654,-0.001212582,-0.0009859763,-8.597706,-35.68616,-20.670633,0.0015628514
1.3636364,0.6060606,-0.0013109222,-0.0010666884,-8.889595,-37.668262,-21.51215,0.0016900714
1.3636364,0.64646465,-0.0014117025,-0.0011519194,-9.139034,-39.61358,-22.31111,0.0018220379
1.3636364,0.68686867,-0.0015144758,-0.0012416467,-9.352203,-41.520603,-23.067005,0.0019583981
1.3636364,0.72727275,-0.0016186126,-0.0013358165,-9.534094,-43.387737,-23.779623,0.0020986453
1.3636364,0.7676768,-0.0017238595,-0.001434287,-9.690251,-45.21371,-24.44919,0.0022425144
1.3636364,0.8080808,-0.0018294007,-0.0015371162,-9.826776,-46.997776,-25.076328,0.002389442
1.3636364,0.8484849,-0.0019349605,-0.0016440004,-9.948928,-48.739597,-25.662008,0.0025390568
1.3636364,0.8888889,-0.0020398311,-0.0017550569,-10.061753,-50.438847,-26.2077,0.002690936
1.3636364,0.9292929,-0.0021437146,-0.0018701404,-10.170532,-52.095886,-26.71533,0.0028448089
1.3636364,0.969697,-0.0022459738,-0.001989074,-10.28025,-53.711655,-27.186792,0.0030001358
1.3636364,1.010101,-0.0023462437,-0.0021117888,-10.395833,-55.28696,-27.624657,0.0031566615
1.3636364,1.050505,-0.0024439879,-0.0022382345,-10.521709,-56.82416,-28.031342,0.0033140264
1.3636364,1.0909091,-0.002538938,-0.002368236,-10.661963,-58.32443,-28.410198,0.0034719948
1.3636364,1.1313131,-0.0026304834,-0.0025017578,-10.82027,-59.791084,-28.764238,0.0036301839
1.3636364,1.1717172,-0.0027184188,-0.0026386082,-10.999711,-61.226315,-29.09724,0.0037884105
1.3636364,1.2121212,-0.0028023832,-0.0027787052,-11.203659,-62.63342,-29.412468,0.0039464612
1.3636364,1.2525252,-0.0028820075,-0.0029220767,-11.434143,-64.01652,-29.71407,0.0041042054
1.3636364,1.2929293,-0.0029570907,-0.0030685663,-11.692862,-65.37855,-30.006315,0.004261512
1.3636364,1.3333334,-0.0030273944,-0.0032179859,-11.981761,-66.72388,-30.293177,0.004418207
1.3636364,1.3737373,-0.0030927695,-0.0033704285,-12.301005,-68.05605,-30.579138,0.0045743864
1.3636364,1.4141414,-0.0031529926,-0.003525719,-12.65104,-69.37901,-30.86873,0.0047299108
1.3636364,1.4545455,-0.0032081418,-0.003683908,-13.031999,-70.69701,-31.166708,0.0048850127
1.3636364,1.4949495,-0.0032579526,-0.0038449373,-13.442452,-72.013145,-31.477407,0.005039623
1.3636364,1.5353535,-0.003302589,-0.0040087476,-13.882557,-73.33096,-31.805794,0.0051939534
1.3636364,1.5757576,-0.0033421032,-0.0041752867,-14.349462,-74.65315,-32.15655,0.005348147
1.3636364,1.6161616,-0.0033764616,-0.0043445453,-14.842381,-75.98255,-32.534176,0.0055023236
1.3636364,1.6565657,-0.0034058206,-0.004516581,-15.358418,-77.320206,-32.94345,0.005656776
1.3636364,1.6969697,-0.003430456,-0.0046913438,-15.896609,-78.66829,-33.38867,0.0058117756
1.3636364,1.7373737,-0.003450513,-0.004868867,-16.454056,-80.02646,-33.8745,0.005967571
1.3636364,1.7777778,-0.0034662448,-0.0050490983,-17.029259,-81.394066,-34.40458,0.0061243977
1.3636364,1.8181819,-0.003477946,-0.0052320696,-17.619633,-82.770386,-34.983257,0.006282568
1.3636364,1.8585858,-0.003485851,-0.0054178834,-18.22448,-84.152824,-35.613758,0.006442408
1.3636364,1.8989899,-0.0034903102,-0.0056064073,-18.843061,-85.53841,-36.299232,0.006604095
1.3636364,1.939394,-0.0034916438,-0.0057976115,-19.474825,-86.92272,-37.04232,0.0067678564
1.3636364,1.979798,-0.0034902804,-0.0059915353,-20.12148,-88.301414,-37.845207,0.006934014
1.3636364,2.020202,-0.0034864396,-0.006188195,-20.783913,-89.66848,-38.709084,0.0071027474
1.3636364,2.060606,-0.003480453,-0.00638745,-21.465206,-91.01753,-39.634926,0.007274137
1.3636364,2.10101,-0.003472779,-0.0065891966,-22.17017,-92.34093,-40.622593,0.0074483356
1.3636364,2.1414142,-0.003463585,-0.00679351,-22.904163,-93.631546,-41.671036,0.007625497
1.3636364,2.1818182,-0.0034531765,-0.0070001,-23.673494,-94.88003,-42.778683,0.0078054997
1.3636364,2.2222223,-0.0034417324,-0.0072088595,-24.48716,-96.07795,-43.942505,0.007988315
1.3636364,2.2626262,-0.003429424,-0.0074195806,-25.355783,-97.21705,-45.15833,0.0081738075
1.3636364,2.3030303,-0.0034162812,-0.0076320767,-26.288862,-98.28587,-46.42132,0.008361792
1.3636364,2.3434343,-0.0034024268,-0.00784608,-27.301239,-99.27762,-47.724827,0.008552045
1.3636364,2.3838384,-0.0033878274,-0.008061321,-28.406767,-100.18259,-49.061573,0.008744271
1.3636364,2.4242425,-0.0033721924,-0.008277459,-29.619751,-100.991264,-50.422844,0.00893801
1.3636364,2.4646466,-0.003355436,-0.008494036,-30.956665,-101.69511,-51.797974,0.009132776
1.3636364,2.5050504,-0.0033370927,-0.008710824,-32.435474,-102.2875,-53.176224,0.009328164
1.3636364,2.5454545,-0.0033168346,-0.008927189,-34.07049,-102.75916,-54.5451,0.009523449
1.3636364,2.5858586,-0.003294006,-0.009142833,-35.88,-103.10417,-55.890564,0.00971812
1.3636364,2.6262627,-0.003267862,-0.00935711,-37.87896,-103.3157,-57.19781,0.009911328
1.3636364,2.6666667,-0.0032376982,-0.009569526,-40.082256,-103.38819,-58.451202,0.0101024015
1.3636364,2.7070708,-0.0032025613,-0.009779496,-42.503056,-103.31646,-59.634438,0.010290527
1.3636364,2.7474747,-0.0031613223,-0.0099865105,-45.149662,-103.09504,-60.730034,0.010474939
1.3636364,2.7878788,-0.0031128228,-0.0101899095,-48.031044,-102.72038,-61.720432,0.0106547605
1.3636364,2.8282828,-0.0030557364,-0.010389015,-51.14901,-102.18786,-62.58766,0.010829088
1.3636364,2.868687,-0.0029888079,-0.010583149,-54.504276,-101.493484,-63.31318,0.010997091
1.3636364,2.909091,-0.0029102527,-0.010771783,-58.087635,-100.632996,-63.879715,0.011157996
1.3636364,2.9494948,-0.0028186664,-0.010954194,-61.88918,-99.602295,-64.26946,0.0113110235
1.3636364,2.989899,-0.0027122386,-0.011129852,-65.88824,-98.395645,-64.46557,0.01145556
1.3636364,3.030303,-0.0025892407,-0.011297939,-70.06135,-97.00798,-64.45215,0.011590841
1.3636364,3.070707,-0.0024477467,-0.011457993,-74.374146,-95.43221,-64.214645,0.01171653
1.3636364,3.1111112,-0.0022859536,-0.011609385,-78.78793,-93.66168,-63.73948,0.011832303
1.3636364,3.1515152,-0.002101872,-0.011751467,-83.25388,-91.68691,-63.01479,0.011937958
1.3636364,3.191919,-0.0018936805,-0.011883773,-87.719734,-89.49949,-62.030373,0.012033706
1.3636364,3.2323232,-0.0016593225,-0.012005765,-92.121315,-87.087036,-60.77847,0.01211989
1.3636364,3.2727273,-0.0013970695,-0.012116989,-96.38844,-84.43707,-59.253254,0.012197264
